Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),"JPL Midpoint (RA,DEC)",JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
2739,jw02739002002_02103_00003_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.6971141189999 -13.823993042000014 274.7290975440002 -13.82811537600002 274.7250957139999 -13.859287548000022 274.69312355899973 -13.855458217999985,2022-08-30 17:08:09.484,2022-08-30 17:10:03.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02103_00004_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.695836796 -13.822426291000008 274.7278199829999 -13.826548793000006 274.7238180059998 -13.857720944000015 274.6918460879997 -13.853891445000006,2022-08-30 17:11:29.291,2022-08-30 17:13:23.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02103_00005_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.699247047 -13.82500499499999 274.7312306490001 -13.82912705299998 274.72722908800006 -13.860299258999985 274.69525675900013 -13.85647020500002,2022-08-30 17:14:46.283,2022-08-30 17:16:40.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02103_00006_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.6975180619998 -13.82396689199998 274.7295014879999 -13.828089191 274.72549969500017 -13.85926136699999 274.69352753900023 -13.855432071999997,2022-08-30 17:18:03.339,2022-08-30 17:19:57.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02105_00001_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6995987890001 -13.824972490999992 274.7315825299998 -13.829094370000004 274.72758072700015 -13.86026658200002 274.6956088170003 -13.856437569000004,2022-08-30 17:23:05.821,2022-08-30 17:25:05.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02105_00002_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.698378706 -13.823967622999989 274.7303622840001 -13.828089683000002 274.7263603120002 -13.859261872000005 274.69438856300025 -13.855432679000023,2022-08-30 17:26:25.629,2022-08-30 17:28:24.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02105_00003_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.69710748400024 -13.824008060999994 274.7290910459999 -13.828130275000005 274.72508891300004 -13.859302444999981 274.69311717799974 -13.85547309700002,2022-08-30 17:29:45.436,2022-08-30 17:31:44.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02105_00004_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.69583021400007 -13.822441207999978 274.7278135389997 -13.826563582000002 274.7238112680001 -13.857735732000029 274.691839769 -13.853906223999997,2022-08-30 17:33:07.996,2022-08-30 17:35:07.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02105_00005_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.69924034699994 -13.825019953000016 274.7312240890001 -13.829141875999978 274.7272222390001 -13.86031408199998 274.6952503279998 -13.856485025000014,2022-08-30 17:36:33.372,2022-08-30 17:38:32.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02105_00006_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6975113840002 -13.823981888 274.7294949499998 -13.828104054000013 274.7254928670002 -13.859276230000006 274.69352112999974 -13.855446929999983,2022-08-30 17:39:53.180,2022-08-30 17:41:52.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02107_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.70213064600017 -13.806618291000024 274.7341123189998 -13.810740093999991 274.7301114799999 -13.841912118999993 274.69814120399997 -13.83808367400002,2022-08-30 17:49:13.755,2022-08-30 17:51:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02107_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.7009108919998 -13.805613575999978 274.73289239700017 -13.809735604000013 274.7288913430002 -13.840907601000024 274.6969212329999 -13.837078930999985,2022-08-30 17:52:36.315,2022-08-30 17:54:35.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02107_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.6996397739999 -13.805654058999972 274.73162126100027 -13.809776251000008 274.72762003700024 -13.840948227000029 274.69564994299975 -13.837119394000029,2022-08-30 17:56:04.443,2022-08-30 17:58:03.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02107_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.698362581 -13.804087288999998 274.73034383000004 -13.808209651999976 274.7263424559997 -13.839381606000023 274.69437259899985 -13.835552602000025,2022-08-30 17:59:27.067,2022-08-30 18:01:26.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02107_00005_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.7017725999998 -13.806665895000016 274.73375426399997 -13.810787809000015 274.72975331000004 -13.841959820000021 274.6977830409999 -13.838131264000019,2022-08-30 18:02:49.626,2022-08-30 18:04:48.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02107_00006_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.7000436310001 -13.805627819000014 274.7320251220002 -13.809749955000013 274.72802395499974 -13.840921937999973 274.69605385799986 -13.837093160000027,2022-08-30 18:06:09.434,2022-08-30 18:08:08.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02109_00001_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.7021136699998 -13.806611765000023 274.7340947990001 -13.810733437000007 274.7300939510002 -13.84190569100001 274.6981241030003 -13.838077022999997,2022-08-30 18:12:07.432,2022-08-30 18:14:01.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02109_00002_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.7008934960002 -13.805606911999996 274.73287446600006 -13.80972873799998 274.7288734750003 -13.840900971999972 274.69690378600023 -13.837072151000001,2022-08-30 18:15:27.240,2022-08-30 18:17:21.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02109_00003_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.6996224940002 -13.805647339999997 274.7316034469998 -13.809769335999995 274.72760228 -13.840941548999997 274.69563260599995 -13.837112558000008,2022-08-30 18:18:44.295,2022-08-30 18:20:38.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02109_00004_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.698345233 -13.804080606999976 274.7303259470001 -13.808202771000026 274.72632463400026 -13.839374961999992 274.6943551970002 -13.835545803999997,2022-08-30 18:22:01.287,2022-08-30 18:23:55.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02109_00005_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.701755211 -13.806659192000003 274.7337363410001 -13.810780904000005 274.72973545000025 -13.841953151999995 274.697765601 -13.838124445000004,2022-08-30 18:25:21.095,2022-08-30 18:27:14.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_02109_00006_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.70002631800025 -13.805621101000021 274.73200727399995 -13.80974304 274.7280061670002 -13.840915259000015 274.69603649000015 -13.837086325999973,2022-08-30 18:28:40.903,2022-08-30 18:30:34.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_0210b_00001_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7021069729998 -13.806626643000019 274.7340882440002 -13.810748164999994 274.7300871219998 -13.84192042100002 274.6981176909998 -13.838091764999977,2022-08-30 18:33:40.633,2022-08-30 18:35:39.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_0210b_00002_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.70088698200004 -13.805621830000009 274.7328680889999 -13.809743535000013 274.7288667959997 -13.840915768000023 274.69689752600027 -13.837086929000009,2022-08-30 18:37:03.192,2022-08-30 18:39:02.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_0210b_00003_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6996158550001 -13.805662261000014 274.73159694699996 -13.809784121999982 274.72759549100016 -13.840956334999985 274.6956262360001 -13.83712734000001,2022-08-30 18:40:25.816,2022-08-30 18:42:25.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_0210b_00004_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6983386990002 -13.804095545999978 274.73031955100004 -13.808217585999985 274.7263179370002 -13.839389777000012 274.69434892000004 -13.835560602999998,2022-08-30 18:43:48.376,2022-08-30 18:45:47.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_0210b_00005_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7017486609998 -13.806674172999989 274.73372992900016 -13.810795761000008 274.72972873900005 -13.841968008000011 274.6977593100002 -13.838139287000025,2022-08-30 18:47:08.184,2022-08-30 18:49:07.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002002_0210b_00006_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7000196730002 -13.805636027000013 274.7320007670002 -13.809757835000012 274.727999368 -13.840930054000026 274.6960301090001 -13.837101113000003,2022-08-30 18:50:27.992,2022-08-30 18:52:27.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.6971529300001 -13.843319833000026 274.72913956700006 -13.847442239000026 274.7251374789998 -13.878614191999974 274.69316222300023 -13.874785144000025,2022-08-30 14:11:56.328,2022-08-30 14:13:55.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.69593183500007 -13.842314668999997 274.72791832699994 -13.846437118000022 274.7239162110003 -13.877609065999996 274.6919410999998 -13.873779973999984,2022-08-30 14:15:18.888,2022-08-30 14:17:18.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.6946606200001 -13.842355092000025 274.7266470949997 -13.846477708 274.72264480600006 -13.877649634999983 274.6906697100002 -13.873820377000003,2022-08-30 14:18:41.447,2022-08-30 14:20:40.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.69338322500005 -13.840788336999971 274.725369461 -13.844911125999971 274.72136701999983 -13.876083030999977 274.6893921620003 -13.872253599999976,2022-08-30 14:22:01.255,2022-08-30 14:24:00.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02101_00005_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.69679369100015 -13.843366918000008 274.7287803430002 -13.847489256999989 274.7247783240001 -13.878661219000012 274.6928030529999 -13.874832236999989,2022-08-30 14:25:18.311,2022-08-30 14:27:17.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02101_00006_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.6950644939999 -13.842329013999986 274.72705097099976 -13.846451583000006 274.7230487319998 -13.877623516000002 274.69107363400025 -13.873794303999993,2022-08-30 14:28:35.367,2022-08-30 14:30:34.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02103_00001_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.6971351549998 -13.843312911999996 274.72912126500006 -13.84743505700002 274.72511930099984 -13.878607254999984 274.69314445699996 -13.874778113999993,2022-08-30 14:34:30.549,2022-08-30 14:36:24.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02103_00002_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.69591444000025 -13.842307876999984 274.72790039800003 -13.84643012100001 274.72389834899974 -13.877602307000004 274.69192365699985 -13.873773066000025,2022-08-30 14:37:50.356,2022-08-30 14:39:44.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02103_00003_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.69464323099976 -13.842348334999999 274.726629171 -13.846470750000021 274.72262694499994 -13.877642915000026 274.6906522689999 -13.87381350299999,2022-08-30 14:41:10.164,2022-08-30 14:43:03.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02103_00004_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.69336592700023 -13.840781509999973 274.72535162699995 -13.844904105000014 274.7213492409997 -13.87607624600002 274.6893748039998 -13.872246655000005,2022-08-30 14:44:29.972,2022-08-30 14:46:23.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02103_00005_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.696776307 -13.843360159000015 274.7287624249999 -13.847482295999999 274.72476046899993 -13.878654495000008 274.6927856180002 -13.874825361999992,2022-08-30 14:47:47.028,2022-08-30 14:49:40.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02103_00006_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.6950471110001 -13.842322144000018 274.7270330550003 -13.846444506000013 274.7230308840001 -13.877616676999974 274.691056205 -13.873787318000026,2022-08-30 14:51:04.020,2022-08-30 14:52:57.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02105_00001_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6971282220002 -13.843327642999991 274.72911447499985 -13.847449621999989 274.72511225600016 -13.878621824000001 274.69313782699993 -13.874792710999996,2022-08-30 14:56:03.749,2022-08-30 14:58:03.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02105_00002_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6959077909998 -13.842322709999989 274.72789388800027 -13.846444828999987 274.7238915399997 -13.877617014 274.69191726800017 -13.87378776000001,2022-08-30 14:59:23.557,2022-08-30 15:01:22.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02105_00003_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.69463654700013 -13.842363178000006 274.72662262599994 -13.846485462999974 274.72262010599985 -13.877657626999993 274.6906458489998 -13.873828206999978,2022-08-30 15:02:43.365,2022-08-30 15:04:42.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02105_00004_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.69335930300025 -13.840796358000011 274.7253451410003 -13.844918826999988 274.7213424570001 -13.876090967999994 274.68936844 -13.872261364000025,2022-08-30 15:06:03.173,2022-08-30 15:08:02.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02105_00005_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6967697719998 -13.84337498799997 274.72875602700026 -13.847497006000001 274.7247537659999 -13.878669202999983 274.69277933599983 -13.87484005000002,2022-08-30 15:09:25.733,2022-08-30 15:11:25.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002003_02105_00006_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.6950404949998 -13.842337001000022 274.7270265759998 -13.846459238999975 274.7230241059999 -13.877631408000026 274.6910498470003 -13.873802036000008,2022-08-30 15:12:45.540,2022-08-30 15:14:44.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.72602050000006 -13.847039157999983 274.75800818400023 -13.851157635999986 274.75401009399974 -13.88233008000001 274.72203382700013 -13.878504957999981,2022-08-30 15:25:17.604,2022-08-30 15:27:16.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.72480018099975 -13.846034466999992 274.75678770300016 -13.850153116999977 274.7527894520002 -13.881325539000027 274.72081334600006 -13.877500245000016,2022-08-30 15:28:42.979,2022-08-30 15:30:42.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.7235289479998 -13.846075069999982 274.75551645299987 -13.85019389100002 274.7515180239998 -13.881366292000022 274.71954193399995 -13.877540827000011,2022-08-30 15:32:05.539,2022-08-30 15:34:04.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.7222513329999 -13.844508334999995 274.7542385989999 -13.84862732100002 274.75024002699973 -13.879799700999971 274.71826417399996 -13.875974070999977,2022-08-30 15:35:30.915,2022-08-30 15:37:30.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02101_00005_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.72566210099984 -13.847086688000012 274.75764978400014 -13.851205225000001 274.7536516310001 -13.882377660999989 274.7216753660001 -13.878552479999973,2022-08-30 15:38:50.723,2022-08-30 15:40:50.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02101_00006_mirimage,image,science,MIRI/IMAGE,F770W,No,M-16,Polygon 274.72393293599987 -13.846048748000022 274.75592044399997 -13.850167517000017 274.75192206899993 -13.881339923999976 274.719945977 -13.87751451100001,2022-08-30 15:42:16.099,2022-08-30 15:44:15.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02103_00001_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.7260028219998 -13.847032220000012 274.75798997799984 -13.851150449000004 274.7539919990002 -13.882323136000027 274.7220161459998 -13.87849790899998,2022-08-30 15:48:11.280,2022-08-30 15:50:05.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02103_00002_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.7247828240003 -13.846027597000026 274.75676981199996 -13.850146043999976 274.75277162400016 -13.881318703999991 274.7207959379998 -13.87749325899999,2022-08-30 15:51:31.088,2022-08-30 15:53:24.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02103_00003_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.7235116209998 -13.846068146999986 274.755498591 -13.850186761999986 274.75150023099997 -13.881359401000008 274.71952456000025 -13.877533788000013,2022-08-30 15:54:50.896,2022-08-30 15:56:44.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02103_00004_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.7222339979997 -13.844501542999982 274.7542207290003 -13.848620327999996 274.75022221899997 -13.879792946000029 274.718246786 -13.875967163000018,2022-08-30 15:58:07.952,2022-08-30 16:00:01.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02103_00005_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.72564489899975 -13.847079790999985 274.75763204700013 -13.851198128000002 274.753633955 -13.882370802000011 274.72165810999985 -13.878545466999999,2022-08-30 16:01:25.007,2022-08-30 16:03:18.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02103_00006_mirimage,image,science,MIRI/IMAGE,F1130W,No,M-16,Polygon 274.72391564899976 -13.846041907000028 274.75590262199995 -13.850160478000019 274.75190430599963 -13.881333122000017 274.7199286340001 -13.877507552999973,2022-08-30 16:04:39.247,2022-08-30 16:06:33.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02105_00001_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7259962159998 -13.847047097000022 274.7579835100002 -13.85116520600002 274.753985227 -13.882337892 274.7220097949999 -13.878512645999988,2022-08-30 16:09:36.161,2022-08-30 16:11:35.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02105_00002_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.72477616400016 -13.846042472999997 274.7567632900001 -13.850160796000019 274.75276480300005 -13.881333454999995 274.72078953700003 -13.877507995999997,2022-08-30 16:12:53.217,2022-08-30 16:14:52.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02105_00003_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7235048809998 -13.846083167999991 274.7554919889998 -13.850201662000012 274.75149332499984 -13.881374299999994 274.71951807499977 -13.87754867,2022-08-30 16:16:15.777,2022-08-30 16:18:15.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02105_00004_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7222273380002 -13.844516415000019 274.75421420699996 -13.848635075999992 274.75021539600027 -13.879807692999982 274.71824038399996 -13.875981894999995,2022-08-30 16:19:35.584,2022-08-30 16:21:34.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02105_00005_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.72563817399987 -13.847094753999986 274.7576254590002 -13.851212968000004 274.75362706699997 -13.882385639999988 274.7216516420002 -13.878560289000015,2022-08-30 16:22:55.392,2022-08-30 16:24:54.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739002004_02105_00006_mirimage,image,science,MIRI/IMAGE,F1500W,No,M-16,Polygon 274.7239087999998 -13.846056888999996 274.75589591200014 -13.850175329999992 274.75189730199975 -13.881347973999986 274.71992204900016 -13.87752239599998,2022-08-30 16:26:18.016,2022-08-30 16:28:17.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2739,jw02739006001_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,LDN-1527,Polygon 69.99179509500014 26.036665637999995 69.95710141699996 26.03347997000002 69.95326632099997 26.064709511999975 69.98787692799975 26.068178521999997,2022-09-01 10:03:38.367,2022-09-01 10:06:24.869,2.775,2017 PN6,-,Main-belt Asteroid,-,-,24.7051,2.4312,2.2732,"(69.95853, 26.05146)","(39.39852, 9.428091)",0.28,FASTR1,FULL,-32,CYCLING,1032 1024,MJy/sr,0.2578,0.0123,22.807,-,0.006,5.0,1.0003,22.26,12.2328,1.8737,13.4237,0.0,0.0,Yes,True
2739,jw02739006001_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,LDN-1527,Polygon 69.99333689900013 26.035962461000015 69.95864338700014 26.03277716499999 69.95480873100023 26.064006748999986 69.9894191760002 26.067475386000016,2022-09-01 10:07:48.158,2022-09-01 10:10:34.660,2.775,2017 PN6,-,Main-belt Asteroid,-,-,24.7051,2.4313,2.2732,"(69.95937, 26.05164)","(39.39676, 9.427716)",0.28,FASTR1,FULL,-32,CYCLING,1032 1024,MJy/sr,0.2578,0.0123,22.807,-,0.0089,5.0,1.001,33.05,12.2328,1.8736,8.3181,0.0,0.0,Yes,True
